Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
Honduras	HND	GDP per capita (constant LCU)	NY.GDP.PCAP.KN	11059.18013	10953.95412	11267.06061	11349.01859	11631.37921	12325.90844	12618.29951	12987.41646	13442.58857	13136.77692	13216.63392	13344.45566	13702.11369	14347.95703	13753.73562	13627.98015	14605.58554	15633.28038	16061.69934	16446.45014	16042.9296	15367.91153	14596.06088	14287.33953	14739.6629	15109.64235	15449.19812	15996.20171	15806.37764	15773.23357	15753.54097	14802.59903	15264.30338	15804.61251	15396.98486	15891.57513	15731.99927	15990.236	16099.09536	15539.13719	16222.38254	16226.30745	16404.59702	16723.21493	17334.58942	17949.58697	18689.1185	19402.87517	19786.96785	18903.58892	19215.91542	19569.0058	19999.58105	20189.10906	20441.5924	20860.10669	21303.1137	21960.02911	22395.34887	22615.34517	
Honduras	HND	GDP per capita (current LCU)	NY.GDP.PCAP.CN	329.2894451	339.819186	359.7527796	370.0990299	400.8687536	433.628941	455.4822899	481.0942662	505.1690399	506.5378256	532.2724204	522.4931141	557.2300253	614.6873229	676.3119848	712.9145679	829.2462809	995.8765817	1791.299599	1987.454895	2157.617759	2132.339171	2181.997589	2220.955733	2366.054137	2465.742686	2574.822061	2725.772604	2940.615832	3272.019788	4085.202313	4847.530563	5182.390721	5951.169173	7034.833518	8982.636511	10510.28947	12478.76555	13857.65611	14388.96309	16222.38254	17538.09884	18640.73607	20097.2965	22176.10082	24634.37049	27021.214	29911.84755	32880.38837	33816.68614	35982.81689	39504.86937	41819.39847	42795.76079	46298.85315	50522.26971	53492.92051	57630.95247	59894.82997	63107.23543	
Honduras	HND	GDP per capita (current US$)	NY.GDP.PCAP.CD	164.6447225	169.909593	179.8763898	185.049515	200.4343768	216.8144705	227.7411449	240.5471331	252.5845199	253.2689128	266.1362102	261.2465571	278.6150127	307.3436614	338.1559924	356.457284	414.6231405	497.9382908	895.6497994	993.7274477	1078.808879	1066.169586	1090.998794	1110.477866	1183.027069	1232.871343	1287.411031	1362.886302	1262.066881	1128.282685	993.4830527	911.7555181	942.612765	913.3023086	836.6037387	936.6669981	887.6933678	948.955555	1023.460569	1002.715198	1080.462129	1133.186372	1134.064772	1158.178735	1217.818021	1308.091444	1430.057052	1583.047856	1739.353377	1789.706651	1904.346465	2088.3153	2144.342611	2102.593166	2206.051934	2302.201379	2342.584651	2453.727896	2505.776752	2574.912191	
Honduras	HND	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																															3990.02826	3749.175413	3866.115051	4002.963569	3899.720376	4024.989302	3984.572218	4049.977949	4077.549651	3935.72446	4108.775602	4109.769697	4154.926556	4235.625521	4390.473342	4546.238807	4733.546009	4914.325002	5011.607299	4787.866688	4866.972176	4956.402267	5065.457585	5113.460894	5177.409416	5283.409956	5395.613969	5561.996312	5672.25331	5727.973572	
Honduras	HND	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																															2052.132456	1993.467138	2102.491162	2228.490014	2217.372852	2336.588593	2355.479693	2435.428696	2479.606624	2427.916464	2591.332214	2648.811862	2720.274462	2824.608203	3006.695955	3210.347295	3443.769506	3671.332885	3816.835248	3674.233209	3778.460561	3928.268075	4032.581323	4142.239868	4452.583019	4823.389044	5147.244578	5561.996312	5810.429508	5981.450892	
Honduras	HND	GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																															8.308962318	7.963439571	8.099388908	8.43935851	8.146876947	8.136975184	8.255904145	7.905462169	7.627456033	8.611637868	9.03159119	8.602602263	8.578556301	8.250635968	8.131752212	8.250738037	9.048782901	8.182510948	8.599001405	8.756123223	8.869500081	8.306656427	8.541064787	8.652933488	8.658895863						
Honduras	HND	"GDP, PPP (constant 2017 international $)"	NY.GDP.MKTP.PP.KD																															19771799007	19115512017	20276528553	21593634710	21639392378	22978720277	23408600728	24484947633	25364014312	25177423665	27013182175	27748803335	28790587165	30099706118	31975610994	33910327064	36137300832	38373595236	39997412335	39024824105	40480895062	42033616973	43769053768	44990893059	46366750814	48147271125	50021631004	52444135530	54382853396	55825500608	
Honduras	HND	"GDP, PPP (current international $)"	NY.GDP.MKTP.PP.CD																															10168938113	10163873611	11026889140	12021393273	12304113263	13339616988	13837993300	14723868834	15424159924	15531748233	17036736965	17884544594	18849502623	20072566940	21897625327	23945932321	26290762653	28667668913	30461990353	29947848188	31427232362	33314349144	34844289142	36445584467	39875503508	43955139193	47719049298	52444135530	55707620735	58295920224	
"Hong Kong SAR, China"	HKG	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG			14.29141186	15.76380465	8.627656444	14.64202653	1.794678209	1.603378872	3.397433397	11.34374528	9.206940781	7.293010145	10.61169356	12.27952243	2.41508455	0.492022097	16.16401877	11.72560955	8.260892301	11.55679147	10.10822435	9.260781556	2.949821163	5.976977052	9.973782966	0.757031465	11.05609134	13.39851135	8.511565183	2.276940441	3.830541688	5.7019549	6.2349014	6.201202416	6.036027107	2.373828787	4.258538205	5.099753556	-5.882656757	2.506707798	7.663574484	0.560824496	1.656739897	3.056288236	8.699972562	7.388235676	7.03266181	6.464850282	2.127895122	-2.459069553	6.767687178	4.814646111	1.700282008	3.10155447	2.762451512	2.387792463	2.169426535	3.791034335	2.84746139	-1.249488124	
"Hong Kong SAR, China"	HKG	GDP per capita (constant 2010 US$)	NY.GDP.PCAP.KD		3380.640155	3703.511357	4142.32183	4392.241085	4904.778425	4948.788508	4902.662537	4962.715738	5438.152873	5796.182211	6086.228126	6604.2495	7208.930678	7153.335108	7053.512515	8091.359073	8910.544597	9473.440013	10006.1627	10727.3217	11448.73198	11604.878	12113.04699	13190.87383	13148.72019	14421.66191	16190.13201	17421.12951	17634.17422	18250.92134	19132.27083	20155.2034	21040.51839	21813.70518	21893.68061	21835.02939	22758.3054	21241.44473	21566.92752	23015.92103	22975.05692	23252.49259	24010.50676	25896.65181	27688.72872	29446.25015	31081.56693	31553.61833	30711.48344	32549.99823	33888.48261	34086.2992	35002.51715	35717.69094	36260.58855	36818.4864	37929.42684	38698.98952	37928.35333	
"Hong Kong SAR, China"	HKG	GDP per capita (constant LCU)	NY.GDP.PCAP.KN		33240.11237	36414.74041	40729.34023	43186.66895	48226.1875	48658.91622	48205.38305	48795.85558	53470.58671	56990.90679	59842.78051	64936.22078	70881.74274	70335.09982	69353.59512	79558.2116	87612.84552	93147.50937	98385.50013	105476.2892	112569.5489	114104.8533	119101.42	129699.1423	129284.667	141800.8544	159189.32	171293.0912	173387.8513	179452.0116	188117.872	198175.8469	206880.6982	214483.05	215269.4076	214692.7201	223770.8227	208856.3045	212056.6109	226303.826	225902.03	228629.9136	236083.0808	254628.5841	272249.1634	289529.9762	305609.213	310250.6539	301970.3706	320047.5499	333208.1849	335153.2146	344161.919	351193.8585	356531.8942	362017.4195	372940.7308	380507.4487	372930.1756	
"Hong Kong SAR, China"	HKG	GDP per capita (current LCU)	NY.GDP.PCAP.CN	2313.752319	2353.145418	2628.282706	3048.028297	3392.113223	3878.095556	3934.543651	4156.817449	4347.700318	5030.40969	5836.322304	6595.555336	7811.86342	9743.257261	10790.80817	11114.62256	13978.75166	15987.95733	18378.57525	22859.60606	28365.82331	33487.28634	37231.45598	40650.50233	48535.91211	50974.67102	58017.77504	70740.97303	82819.67446	94361.43646	105049.6976	120188.2823	139148.3493	157771.5641	173908.9373	181771.901	191951.0528	211591.8512	199898.2227	194648.6036	200675.3188	196765.4111	192366.8095	186704.2551	194140.0457	207263.1069	219240.0578	238676.1708	245406.1629	237959.6432	252887.4463	273549.1261	284899.372	297859.7	312608.7558	328923.5116	339453.9705	359779.753	380507.4487	381713.9089	
"Hong Kong SAR, China"	HKG	GDP per capita (current US$)	NY.GDP.PCAP.CD	429.4428744	436.7544115	487.8211341	565.7278104	629.5915258	676.8055071	685.9266141	723.2392256	714.4829696	825.5234491	960.0319615	1106.469717	1384.738437	1893.181242	2144.607713	2252.111881	2850.01461	3429.420276	3923.943731	4569.453707	5700.412634	5991.320261	6133.784079	5595.235139	6208.226159	6542.931537	7435.030698	9071.332602	10609.74564	12097.77516	13485.54489	15465.85886	17976.42938	20395.51737	22502.57974	23497.49231	24818.15455	27330.03335	25808.97095	25091.6666	25756.66378	25230.21633	24665.89	23977.01945	24928.10037	26649.7508	28224.21506	30594.01784	31515.66277	30697.34038	32549.99823	35142.48793	36730.8767	38403.77771	40315.28556	42431.88828	43731.10682	46165.85651	48543.40099	48713.47375	
"Hong Kong SAR, China"	HKG	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																															28798.32394	30189.01471	31803.11096	33200.05895	34420.07866	34546.27273	34453.72635	35910.57344	33517.10277	34030.68554	36317.0679	36252.58798	36690.35669	37886.43536	40862.60379	43690.34112	46463.55297	49043.93681	49788.79176	48459.97811	51360.99026	53472.99906	53785.13598	55230.84608	56359.32645	57215.9704	58096.28339	59849.24818	61063.54937	59847.55428	
"Hong Kong SAR, China"	HKG	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																															18270.14731	19800.11345	21334.105	22798.87033	24141.40466	24737.97453	25123.45021	26637.31949	25141.74516	25895.55188	28253.14952	28821.59832	29631.02847	31165.19324	34518.31793	38056.65618	41697.04791	45195.02521	46773.87894	45872.59421	49185.24483	52277.46644	52234.59232	53691.83748	54781.64716	56408.93627	57221.41376	59849.24818	62551.05859	62495.95994	
"Hong Kong SAR, China"	HKG	GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																															19.06373491	19.42511614	17.36873853	18.60579468	19.54045209	20.08623549	21.24822567	23.21781879	16.73743041	13.99355642	17.81074213	17.18392429	18.82355298	18.85630549	21.82283195	23.68694415	24.03813967	23.82395608	24.8162428	22.99551684	26.38434819	25.61934661	26.9638118	28.41318814	28.60176627						
"Hong Kong SAR, China"	HKG	"GDP, PPP (constant 2017 international $)"	NY.GDP.MKTP.PP.KD																															1.6428E+11	1.73647E+11	1.84474E+11	1.95914E+11	2.07739E+11	2.1267E+11	2.21727E+11	2.33034E+11	2.19326E+11	2.24824E+11	2.42053E+11	2.43411E+11	2.47443E+11	2.55006E+11	2.77191E+11	2.97671E+11	3.18605E+11	3.39203E+11	3.4642E+11	3.37902E+11	3.6077E+11	3.7814E+11	3.84569E+11	3.96497E+11	4.0745E+11	4.17179E+11	4.26229E+11	4.42388E+11	4.54985E+11	4.493E+11	
"Hong Kong SAR, China"	HKG	"GDP, PPP (current international $)"	NY.GDP.MKTP.PP.CD																															1.04222E+11	1.1389E+11	1.23748E+11	1.34536E+11	1.45703E+11	1.52289E+11	1.61682E+11	1.72858E+11	1.6452E+11	1.71079E+11	1.88307E+11	1.93517E+11	1.99835E+11	2.09767E+11	2.34155E+11	2.59288E+11	2.85921E+11	3.12582E+11	3.25443E+11	3.1986E+11	3.45487E+11	3.69685E+11	3.73483E+11	3.85448E+11	3.96044E+11	4.11294E+11	4.19811E+11	4.42388E+11	4.66068E+11	4.69182E+11	
Hungary	HUN	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																	-3.064180346	-0.576108517	2.947154558	1.489525475	0.0824118	3.143129062	3.899998395	3.071029889	4.479191193	4.074092624	4.741283466	4.084523985	4.822853473	4.243622884	4.031013267	0.242181101	1.05828925	-6.699554137	1.12217825	1.937107794	-1.380623328	1.860751624	4.228950735	3.819428379	2.139995712	4.316780987	5.405294104	4.578190461	
Hungary	HUN	GDP per capita (constant 2010 US$)	NY.GDP.PCAP.KD																																8869.922775	8601.498018	8561.701879	8826.101643	8970.048088	8992.874411	9294.237284	9679.207724	10004.75853	10480.07903	10932.09437	11483.06763	11986.38014	12592.3192	13152.82192	13704.33722	13758.82454	13928.80032	13015.77979	13191.62126	13485.31515	13367.99312	13654.28619	14270.10814	14850.4252	15213.05282	15912.01463	16793.38415	17572.31065	
Hungary	HUN	GDP per capita (constant LCU)	NY.GDP.PCAP.KN																																2120028.651	2055871.59	2046359.787	2109554.822	2143959.922	2149415.715	2221445.421	2313458.438	2391269.378	2504877.254	2612914.888	2744604.773	2864903.107	3009730.541	3143698.093	3275517.531	3288540.72	3329167.176	3110943.214	3152971.648	3223168.364	3195126.851	3263554.674	3410744.25	3549447.69	3636120.478	3803181.58	4013840.531	4200014.248	
Hungary	HUN	GDP per capita (current LCU)	NY.GDP.PCAP.CN																																250381.5558	295029.6591	356151.9621	438712.067	565059.81	690732.2865	858517.2751	1017167.175	1136753.299	1304876.098	1511517.558	1716166.132	1888909.895	2085401.458	2235439.149	2414398.339	2555880.2	2711382.273	2639847.146	2743120.691	2858231.177	2915253.496	3061828.458	3318530.806	3549447.69	3685283.089	4008333.294	4434224.051	4863271.241	
Hungary	HUN	GDP per capita (current US$)	NY.GDP.PCAP.CD																																3350.258323	3735.10582	3873.987723	4173.373024	4494.707624	4525.039103	4596.182622	4744.212264	4793.478522	4624.281657	5276.033189	6655.333009	8421.103313	10285.79363	11200.57695	11475.82271	13918.96019	15753.47328	13046.48101	13191.62126	14216.16561	12950.68652	13687.51406	14267.01215	12706.89121	13090.50673	14605.85435	16410.18726	16731.82151	
Hungary	HUN	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																																16477.35725	15978.7136	15904.78565	16395.9522	16663.35667	16705.76037	17265.59204	17980.73868	18585.50346	19468.49037	20308.18406	21331.70857	22266.69529	23392.32789	24433.55496	25458.08639	25559.30564	25875.06394	24178.9764	24505.63119	25051.21644	24833.27127	25365.10827	26509.09999	27587.13548	28260.77661	29559.21447	31196.50498	32643.49054	
Hungary	HUN	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																																8305.188671	8237.393882	8393.546545	8837.522064	9169.985105	9329.287542	9821.418236	10397.68136	10873.24786	11858.33445	13213.63563	14526.38826	15465.36538	16230.26066	17073.55143	18337.20517	19041.08789	20696.72857	20689.04664	21716.65091	22999.83061	23206.25512	24498.65877	25642.55668	26777.4704	27911.66484	29559.21447	32834.0394	34966.29809	
Hungary	HUN	GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																																6.234521369	6.594110732	6.409476649	6.812661136	6.657146919	6.492781515	6.831630963	7.185960195	7.461922115	7.952358803	8.082296864	8.4644516	8.629808001	9.069283518	8.946612871	9.382850794	9.615860002	9.813625475	9.757055733	9.539166124	10.01919868	10.49786834	11.16447962	11.45350652	11.33988908					
Hungary	HUN	"GDP, PPP (constant 2017 international $)"	NY.GDP.MKTP.PP.KD																																1.70926E+11	1.65689E+11	1.64734E+11	1.69589E+11	1.72115E+11	1.72257E+11	1.77671E+11	1.84601E+11	1.9027E+11	1.98792E+11	2.06891E+11	2.167E+11	2.25552E+11	2.3643E+11	2.46463E+11	2.56398E+11	2.57019E+11	2.59739E+11	2.42337E+11	2.45057E+11	2.49804E+11	2.46355E+11	2.50939E+11	2.61551E+11	2.71541E+11	2.77352E+11	2.89325E+11	3.04963E+11	3.18925E+11	
Hungary	HUN	"GDP, PPP (current international $)"	NY.GDP.MKTP.PP.CD																																86153044159	85416346115	86936351391	91409628025	94716455205	96196504213	1.01067E+11	1.06749E+11	1.11315E+11	1.21085E+11	1.34615E+11	1.47568E+11	1.56657E+11	1.64042E+11	1.72222E+11	1.84681E+11	1.91473E+11	2.07758E+11	2.07359E+11	2.17167E+11	2.29348E+11	2.30214E+11	2.42367E+11	2.53001E+11	2.63571E+11	2.73926E+11	2.89325E+11	3.20971E+11	3.41619E+11	
Iceland	ISL	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		-0.084661946	8.313712744	10.28338287	9.916544014	7.371729299	8.735933476	-1.267261863	-5.474906346	2.374588027	10.42462481	13.06083764	6.177334349	6.806009774	5.706292104	0.646155033	5.959367564	8.822277179	6.016714605	4.860582485	5.747920685	4.265007092	2.154566246	-2.151161718	4.129118257	3.292841359	6.27054199	8.545939713	-0.089726055	0.25843986	1.169370347	-0.223525515	-3.373894091	1.313449392	3.608857951	0.116583693	4.573163776	5.760475175	7.095560583	4.043050074	4.891593277	3.898810714	0.681171006	2.268136943	8.042204823	6.330000053	5.248821191	9.365319376	1.991980829	-6.777215084	-3.435875594	1.88162028	1.296437608	4.13385115	2.082623164	4.748984972	6.627036634	4.545982903	3.814423004	1.918676867	
Iceland	ISL	GDP per capita (constant 2010 US$)	NY.GDP.PCAP.KD	11701.98959	11466.44222	12191.66629	13208.19961	14262.18025	15050.5005	16090.49701	15632.32421	14575.7465	14783.8452	16239.64264	18212.79139	19056.85522	20049.01449	20908.27524	20775.96335	21796.59241	23543.62922	24766.1168	25717.02337	26908.76757	27738.23955	27959.65789	26998.35323	27815.71317	28506.2196	30072.59661	32286.89303	31756.62993	31446.84387	31568.12354	31134.56484	29708.43633	29794.14573	30602.94372	30472.86703	31694.85372	33247.14958	35226.96306	36210.67512	37465.4519	38412.13936	38330.1269	38928.98877	41692.09632	43635.01545	44859.83257	47835.38263	47889.38495	44491.73451	43024.92349	43700.79298	44032.42519	45420.99102	45853.96343	47533.69924	49985.10309	51045.94005	51592.65461	51332.14125	
Iceland	ISL	GDP per capita (constant LCU)	NY.GDP.PCAP.KN	1707090.072	1672728.345	1778524.27	1926816.482	2080571.524	2195571.94	2347286.971	2280448.574	2126314.671	2156672.178	2369044.385	2656887.971	2780020.279	2924756.798	3050106.036	3030804.334	3179694.037	3434552.338	3612889.226	3751607.788	3925459.823	4046463.466	4078764.047	3938528.608	4057765.343	4158496.647	4387000.239	4710022.525	4632667.57	4587475.879	4605168.197	4541920.511	4333876.418	4346379.733	4464367.448	4445391.819	4623655.636	4850105.065	5138920.904	5282425.141	5465472.388	5603575.465	5591611.461	5678973.625	6082056.66	6365490.338	6544167.061	6978241.278	6986119.154	6490468.796	6276489.924	6375085.987	6423464.601	6626029.04	6689191.196	6934231.607	7291843.202	7446598.445	7526353.344	7488349.569	
Iceland	ISL	GDP per capita (current LCU)	NY.GDP.PCAP.CN	512.0891704	568.4316619	671.7592253	787.6334452	988.1058931	1171.114028	1382.74852	1380.495273	1463.701898	1794.49273	2270.600378	2866.151054	3548.826846	4908.043162	7047.609533	9934.979975	13835.21989	19831.75758	30509.70533	44637.89842	71216.02714	109518.9227	169615.0817	290396.2705	379611.8258	513855.6824	675371.1284	869731.8138	1053358.148	1281619.078	1481753.243	1583654.088	1563237.021	1596465.724	1682493.984	1725562.168	1839381.762	1982549.633	2199354.614	2339612.335	2517132.096	2805240.108	2963114.617	3024170.095	3324789.779	3568454.484	3977353.421	4423271.317	4961121.085	5110397.734	5259444.575	5509773.577	5742553.321	6050583.351	6333687.103	6934231.607	7425899.74	7618830.23	7902523.533	8207889.993	
Iceland	ISL	GDP per capita (current US$)	NY.GDP.PCAP.CD	1414.982269	1418.12587	1562.23073	1831.705656	2297.920643	2723.52095	3215.694178	3125.649492	2354.480027	2039.196295	2580.227702	3256.989834	4020.877912	5445.515546	7051.135101	6463.877668	7594.675244	9972.221845	11253.62596	12659.64221	14844.09437	15160.00701	13732.34681	11689.35348	11977.51685	12379.76767	16430.7085	22486.9384	24488.72805	22468.06864	25423.07199	26843.27811	27165.04601	23615.23898	24054.73467	26673.62534	27659.87613	27960.92245	30995.02968	32343.99159	32018.0637	28793.96074	32326.63825	39423.92802	47367.27817	56658.59265	56673.60247	69054.27081	56409.77311	41333.41854	43024.92349	47516.87469	45910.02054	49522.23658	54241.93464	52564.42918	61466.80395	71310.93926	72968.70423	66944.83308	
Iceland	ISL	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																															34182.98163	33713.51029	32169.25238	32262.06128	33137.85381	32997.00258	34320.20915	36001.08514	38144.89099	39210.08611	40568.79885	41593.90254	41505.09681	42153.56374	45145.54566	47249.40111	48575.67256	51797.69407	51856.16952	48177.08412	46588.77388	47320.62714	47679.72918	49183.31302	49652.1495	51471.02158	54125.48067	55274.18912	55866.18927	55584.097	
Iceland	ISL	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																															21965.26976	22396.20723	21857.35251	22439.76749	23541.10373	23932.56185	24755.09004	26903.87378	28687.53557	29523.1903	29719.3599	31775.61683	32524.02376	32621.87728	35611.00681	37233.19829	39082.21478	41150.03484	43318.35248	41927.61314	39610.35841	40767.23551	41926.34161	44157.55211	45714.79265	48841.24121	53030.7962	55274.18912	58945.23419	60132.4543	
Iceland	ISL	GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																															3.837424773	4.185748341	4.147984055	3.910772621	3.995683575	3.996841836	3.87896049	4.193926334	4.221129827	3.906043805	3.657631529	3.927856401	3.841413524	3.928084317	4.289668398	4.489306513	3.814641691	3.512653194	3.170888133	2.848847308	2.736786542	2.606106099	2.704454674	2.705629712	2.771367257	2.944752935					
Iceland	ISL	"GDP, PPP (constant 2017 international $)"	NY.GDP.MKTP.PP.KD																															8710712477	8691241812	8398008519	8508312110	8815365009	8825642287	9229253363	9760902212	10453492941	10876132895	11408149081	11852931220	11933669950	12204341927	13185840102	14020503788	14756414962	16138400351	16459874193	15344353116	14817140232	15095942548	15291652024	15923786157	16255418616	17027386004	18155797112	18981156544	19705178146	20083256841	
Iceland	ISL	"GDP, PPP (current international $)"	NY.GDP.MKTP.PP.CD																															5597321831	5773675034	5706014875	5917927680	6262427956	6401194452	6657039792	7294393490	7861733060	8189172050	8357232600	9055033977	9351404883	9444718531	10401049204	11048355862	11872473369	12820951756	13749851535	13353902858	12597717999	13005318870	13446448574	14296625702	14966383106	16157415211	17788597247	18981156544	20791221950	21726637459	
India	IND	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		3.722742533	2.931127737	5.994353261	7.452950122	-2.63577011	-0.05532877	7.82596303	3.387929176	6.539700296	5.157229736	1.642930384	-0.553301312	3.295521135	1.18533626	9.149912015	1.663103637	7.254764586	5.712532089	-5.238182703	6.735821528	6.006203624	3.47573324	7.288892901	3.820737856	5.254299223	4.77656417	3.965355634	9.62778292	5.947343328	5.533454563	1.056831433	5.482396022	4.75077622	6.658924067	7.57449184	7.549522249	4.049820849	6.184415821	8.845755561	3.840991157	4.823966264	3.803975321	7.860381476	7.922936613	7.923430621	8.060732573	7.660815065	3.08669806	7.861888833	8.497584702	5.241344743	5.456358951	6.386106401	7.410227605	7.996253444	8.256305844	7.043820855	6.119586841	4.180727625	
India	IND	GDP per capita (constant 2010 US$)	NY.GDP.PCAP.KD	330.2053201	335.7213437	338.6111311	351.6016511	370.0604355	352.8890531	345.4215522	364.7466166	369.2192305	384.9843464	396.0116955	393.5312742	382.450895	385.966286	381.5395861	406.8925351	404.2351321	423.7401893	437.8191791	405.4726426	422.9038392	438.0069081	442.798502	464.1769727	470.9742322	484.6437037	496.6394426	505.1790844	542.054234	562.2965719	581.2182623	575.5015472	595.0134623	611.1188567	639.268754	674.6195583	711.9288337	727.0431808	757.9341127	810.2172832	826.5924931	851.6165693	869.2013874	922.16796	979.2838477	1040.312313	1106.92647	1173.87531	1192.511732	1268.24921	1357.563719	1410.426305	1469.17761	1544.619247	1640.1807	1751.664429	1875.732161	1986.63291	2086.45075	2151.726035	
India	IND	GDP per capita (constant LCU)	NY.GDP.PCAP.KN	16358.83756	16632.10916	16775.2733	17418.84199	18333.31622	17482.62171	17112.67117	18070.06214	18291.64174	19072.66783	19618.97827	19496.0947	18947.15707	19121.31451	18902.00955	20158.03042	20026.37892	20992.68698	21690.18	20087.68694	20951.25302	21699.48036	21936.86269	22995.9823	23332.72813	24009.93304	24604.21887	25027.28477	26854.13173	27856.96572	28794.37296	28511.15883	29477.80664	30275.69061	31670.27624	33421.60498	35269.95913	36018.74522	37549.12558	40139.30763	40950.55864	42190.28669	43061.4634	45685.50215	48515.10383	51538.54013	54838.69948	58155.43948	59078.71415	62830.8557	67255.62251	69874.5096	72785.13218	76522.61736	81256.8666	86779.92785	92926.41839	98420.59799	103365.7147	106599.5444	
India	IND	GDP per capita (current LCU)	NY.GDP.PCAP.CN	391.3739039	406.4486468	428.0079372	481.5539384	550.1780071	568.1966838	629.9811417	722.5435249	749.0697345	807.1673837	843.2587012	882.5978864	950.7235971	1130.531825	1303.836023	1367.550209	1439.889444	1594.453105	1687.961065	1809.121812	2104.04564	2415.140197	2639.226132	3003.276516	3288.696691	3627.595524	3969.772679	4414.695681	5126.912471	5767.071373	6597.089802	7430.499165	8371.165276	9445.641356	10866.8366	12507.04871	14198.54769	15439.04316	17384.26243	19153.66265	20253.03058	21537.14208	22798.63346	25123.45475	28207.02692	31649.47057	36505.18257	41401.47772	45925.63705	52281.09951	61853.58968	69874.50816	78560.1857	87703.91195	96232.7804	105116.5793	116206.5502	127727.1203	140255.7583	148855.2737	
India	IND	GDP per capita (current US$)	NY.GDP.PCAP.CD	82.18860201	85.35430117	89.88175669	101.1264282	115.537497	119.3189172	89.99730596	96.33913665	99.8759646	107.6223178	112.4344935	118.6032421	122.9818639	143.7786881	163.4781112	158.0361718	161.0920917	186.2135013	205.6933861	224.0010168	266.5778481	270.4706024	274.1113314	291.2381101	276.6679586	296.4351516	310.4659351	340.4168316	354.1492516	346.1128873	367.5566093	303.0556053	316.9539279	301.1590042	346.1029503	373.76648	399.9500768	415.493797	413.2989342	441.9987596	443.3141934	451.5730011	470.9867859	546.7266145	627.7742473	714.8610135	806.7532806	1028.334771	998.522339	1101.96084	1357.563719	1458.103527	1443.879529	1449.605912	1573.881492	1605.605434	1732.564262	1981.65105	2005.863005	2099.599048	
India	IND	"GDP per capita, PPP (constant 2017 international $)"	NY.GDP.PCAP.PP.KD																															1809.802205	1792.001451	1852.757812	1902.906922	1990.560304	2100.635929	2216.809857	2263.873036	2360.061473	2522.86124	2573.850503	2651.770677	2706.526429	2871.454178	3049.302099	3239.333036	3446.756746	3655.222594	3713.252839	3949.084821	4227.193073	4391.797027	4574.737325	4809.648115	5107.208153	5454.347104	5840.670229	6185.993893	6496.807506	6700.062225	
India	IND	"GDP per capita, PPP (current international $)"	NY.GDP.PCAP.PP.CD																															1201.668462	1230.086948	1300.775028	1367.63666	1461.183402	1574.317938	1691.804745	1757.514675	1852.810393	2009.215647	2095.646961	2206.448138	2287.629973	2472.10369	2695.893642	2953.10919	3237.294733	3525.314378	3650.942859	3912.418137	4236.744236	4493.667804	4861.146371	5057.217581	5233.868543	5464.859141	5839.898589	6185.993893	6655.06986	6996.556927	
India	IND	GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																															5.169744801	5.014460356	5.10291466	5.220387427	5.362126495	5.454895743	5.692498468	5.69702395	5.90755539	6.079733204	6.168049502	6.374227418	6.424676051	6.767599445	6.934912976	7.202265342	7.394279839	7.534993599	7.403412438	7.250995149	7.526337512	7.598342825	7.635322743	7.939436299	8.023009104						
India	IND	"GDP, PPP (constant 2017 international $)"	NY.GDP.MKTP.PP.KD																															1.58046E+12	1.59716E+12	1.68473E+12	1.76476E+12	1.88228E+12	2.02485E+12	2.17772E+12	2.26591E+12	2.40604E+12	2.61888E+12	2.71947E+12	2.85065E+12	2.95909E+12	3.19169E+12	3.44456E+12	3.71749E+12	4.01715E+12	4.32489E+12	4.45839E+12	4.8089E+12	5.21754E+12	5.49101E+12	5.79062E+12	6.16042E+12	6.61692E+12	7.14603E+12	7.73602E+12	8.28094E+12	8.78769E+12	9.15508E+12	
